TimeStep,GroundPositionX,GroundVelocityX,GroundAccelerationX,AirPositionX,AirVelocityX,AirAccelerationX
0,0.0,12.8,0.0,0.0,12.8019533,0.0
1,0.21333326,12.8,0.0,0.21336549999999999,12.8019533,0.0
2,0.34666647,8.0,-4.800000000000001,0.34671969999999996,8.001221,-4.8007323
3,0.47999967,8.0,0.0,0.4800739,8.001221,0.0
4,0.613333,8.0,0.0,0.6134280999999999,8.001221,0.0
